date,state,city,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-12-29,PI,Riacho Frio,101,1,4312.0,2343.93131,0.0099
2020-12-29,PI,Ribeira do Piauí,23,0,4477.0,512.47772,0.0
2020-12-29,PI,Ribeiro Gonçalves,449,6,7341.0,6087.3102,0.0134
2020-12-29,PI,Rio Grande do Piauí,140,2,6432.0,2176.27856,0.0143
2020-12-29,PI,Santa Cruz do Piauí,723,12,6240.0,11573.55531,0.0166
2020-12-29,PI,Santa Cruz dos Milagres,91,1,4019.0,2256.38483,0.011000000000000001
2020-12-29,PI,Santa Filomena,48,2,6253.0,767.5087900000002,0.0417
2020-12-29,PI,Santa Luz,163,4,5860.0,2771.16627,0.0245
2020-12-29,PI,Santa Rosa do Piauí,53,1,5257.0,1008.56327,0.0189
2020-12-29,PI,Santana do Piauí,122,3,4634.0,2628.17751,0.0246
2020-12-29,PI,Santo Antônio de Lisboa,23,2,6415.0,357.0874100000001,0.087
2020-12-29,PI,Santo Antônio dos Milagres,70,1,2161.0,3231.76362,0.0143
2020-12-29,PI,Santo Inácio do Piauí,131,3,3798.0,3444.64896,0.0229
2020-12-29,PI,Sebastião Barros,19,1,3469.0,550.56505,0.0526
2020-12-29,PI,Sebastião Leal,201,1,4294.0,4671.15966,0.005
2020-12-29,PI,Sigefredo Pacheco,170,1,10041.0,1690.1968600000002,0.0059
2020-12-29,PI,Simplício Mendes,367,4,12711.0,2879.33469,0.0109
2020-12-29,PI,Simões,327,3,14633.0,2232.23428,0.0092
2020-12-29,PI,Socorro do Piauí,79,3,4569.0,1731.31712,0.038
2020-12-29,PI,Sussuapara,259,3,6730.0,3827.39767,0.0116
2020-12-29,PI,São Braz do Piauí,34,2,4448.0,763.87329,0.0588
2020-12-29,PI,São Francisco de Assis do Piauí,20,0,5755.0,346.08064,0.0
2020-12-29,PI,São Francisco do Piauí,52,3,6423.0,809.96885,0.0577
2020-12-29,PI,São Félix do Piauí,61,1,2942.0,2080.49113,0.0164
2020-12-29,PI,São Gonçalo do Gurguéia,77,2,3041.0,2518.80929,0.026000000000000002
2020-12-29,PI,São Gonçalo do Piauí,132,2,5015.0,2624.25447,0.0152
2020-12-29,PI,São José do Divino,58,6,5346.0,1083.3022,0.1034
2020-12-29,PI,São José do Peixe,34,1,3745.0,908.8479,0.0294
2020-12-29,PI,São José do Piauí,121,7,6705.0,1805.97015,0.0579
2020-12-29,PI,São João da Canabrava,174,4,4608.0,3771.13134,0.023
2020-12-29,PI,São João da Fronteira,137,0,6042.0,2259.23483,0.0
2020-12-29,PI,São João da Serra,172,8,6139.0,2809.53937,0.0465
2020-12-29,PI,São João da Varjota,54,2,4840.0,1113.86139,0.037000000000000005
2020-12-29,PI,São João do Arraial,302,1,7989.0,3757.15352,0.0033
2020-12-29,PI,São João do Piauí,632,17,20601.0,3058.7552,0.0269
2020-12-29,PI,São Julião,180,4,6363.0,2825.30215,0.0222
2020-12-29,PI,São Lourenço do Piauí,33,0,4573.0,720.99629,0.0
2020-12-29,PI,São Luis do Piauí,82,0,2644.0,3099.01738,0.0
2020-12-29,PI,São Miguel da Baixa Grande,12,0,2452.0,488.99756,0.0
2020-12-29,PI,São Miguel do Fidalgo,8,1,3039.0,263.33114,0.125
2020-12-29,PI,São Miguel do Tapuio,267,7,17662.0,1513.69125,0.0262
2020-12-29,PI,São Pedro do Piauí,634,6,14291.0,4426.13795,0.0095
2020-12-29,PI,São Raimundo Nonato,2579,25,34710.0,7394.55802,0.0097
2020-12-29,PI,Tamboril do Piauí,19,0,2919.0,648.68556,0.0
2020-12-29,PI,Tanque do Piauí,42,0,2765.0,1514.60512,0.0
2020-12-29,PI,Teresina,49298,1210,864845.0,5679.00239,0.0245
2020-12-29,PI,União,1390,31,44485.0,3118.75968,0.0223
2020-12-29,PI,Uruçuí,1921,27,21558.0,8870.9305,0.0141
2020-12-29,PI,Valença do Piauí,1153,21,20918.0,5509.1022,0.0182
2020-12-29,PI,Vera Mendes,30,0,3077.0,974.02597,0.0
2020-12-29,PI,Vila Nova do Piauí,99,1,2971.0,3353.65854,0.0101
2020-12-29,PI,Várzea Branca,72,3,4947.0,1458.08019,0.0417
2020-12-29,PI,Várzea Grande,223,0,4391.0,5084.359329999998,0.0
2020-12-29,PI,Wall Ferraz,300,2,4462.0,6709.9083,0.0067
2020-12-29,PI,Água Branca,1034,47,17411.0,5918.7178,0.0455
2020-12-29,PR,Abatiá,99,1,7457.0,1336.39309,0.0101
2020-12-29,PR,Adrianópolis,404,5,5919.0,6897.72921,0.0124
2020-12-29,PR,Agudos do Sul,195,1,9371.0,2059.13411,0.0051
2020-12-29,PR,Almirante Tamandaré,3634,86,118623.0,3027.29901,0.0237
2020-12-29,PR,Altamira do Paraná,25,2,1942.0,1486.3258,0.08
2020-12-29,PR,Alto Paraná,244,1,14770.0,1642.10243,0.0041
2020-12-29,PR,Alto Paraíso,23,0,2741.0,856.6108,0.0
2020-12-29,PR,Alto Piquiri,183,5,9836.0,1871.54837,0.0273
2020-12-29,PR,Altônia,317,4,22056.0,1429.4733,0.0126
2020-12-29,PR,Alvorada do Sul,189,6,11406.0,1643.04964,0.0317
2020-12-29,PR,Amaporã,44,0,6257.0,694.8831299999998,0.0
2020-12-29,PR,Ampére,342,7,19152.0,1771.0113399999998,0.0205
2020-12-29,PR,Anahy,62,1,2801.0,2223.8163600000007,0.0161
2020-12-29,PR,Andirá,506,4,20031.0,2539.395760000001,0.0079
2020-12-29,PR,Antonina,1129,32,18980.0,5958.09805,0.0283
2020-12-29,PR,Antônio Olinto,131,1,7434.0,1763.8346600000002,0.0076
2020-12-29,PR,Apucarana,1692,81,134996.0,1241.98071,0.0479
2020-12-29,PR,Arapongas,4840,139,123027.0,3877.8944,0.0287
2020-12-29,PR,Arapoti,762,5,28115.0,2692.57951,0.0066
2020-12-29,PR,Arapuã,51,1,3068.0,1694.91525,0.0196
2020-12-29,PR,Araruna,421,10,13970.0,3007.14286,0.0238
2020-12-29,PR,Araucária,9879,114,143843.0,6756.534940000001,0.0115
2020-12-29,PR,Ariranha do Ivaí,35,1,2108.0,1694.09487,0.0286
2020-12-29,PR,Assaí,397,15,15119.0,2654.80808,0.0378
2020-12-29,PR,Assis Chateaubriand,1082,13,33362.0,3245.35093,0.012
2020-12-29,PR,Astorga,919,15,26111.0,3506.42909,0.0163
2020-12-29,PR,Atalaia,122,3,3892.0,3143.51971,0.0246
2020-12-29,PR,Balsa Nova,438,9,12941.0,3345.55454,0.0205
2020-12-29,PR,Bandeirantes,1346,41,31367.0,4312.5821,0.0305
2020-12-29,PR,Barbosa Ferraz,263,4,11568.0,2301.7679,0.0152
2020-12-29,PR,Barra do Jacaré,38,0,2781.0,1366.41496,0.0
2020-12-29,PR,Barracão,255,5,10275.0,2472.84717,0.0196
2020-12-29,PR,Bela Vista da Caroba,55,1,3511.0,1590.97483,0.0182
2020-12-29,PR,Bela Vista do Paraíso,370,7,15397.0,2402.75343,0.0189
2020-12-29,PR,Bituruna,103,1,16389.0,628.04878,0.0097
2020-12-29,PR,Boa Esperança,78,1,4105.0,1927.3536,0.0128
2020-12-29,PR,Boa Esperança do Iguaçu,87,0,2503.0,3522.26721,0.0
2020-12-29,PR,Boa Ventura de São Roque,46,0,6387.0,722.70228,0.0
2020-12-29,PR,Boa Vista da Aparecida,238,6,7591.0,3156.49867,0.0252
2020-12-29,PR,Bocaiúva do Sul,508,4,12944.0,3869.29698,0.0079
2020-12-29,PR,Bom Jesus do Sul,73,1,3541.0,2082.14489,0.0137
2020-12-29,PR,Bom Sucesso,167,2,7032.0,2362.76174,0.012
2020-12-29,PR,Bom Sucesso do Sul,102,1,3264.0,3134.60356,0.0098
2020-12-29,PR,Borrazópolis,304,7,6592.0,4721.23,0.023
2020-12-29,PR,Braganey,80,3,5427.0,1486.43627,0.0375
2020-12-29,PR,Brasilândia do Sul,80,1,2651.0,3094.77756,0.0125
2020-12-29,PR,Cafeara,94,2,2934.0,3182.12593,0.0213
2020-12-29,PR,Cafelândia,676,6,18120.0,3662.7655,0.0089
2020-12-29,PR,Cafezal do Sul,59,1,4044.0,1471.6887,0.0169
2020-12-29,PR,Califórnia,300,8,8570.0,3485.94004,0.0267
2020-12-29,PR,Cambará,470,9,25360.0,1845.59805,0.0191
2020-12-29,PR,Cambira,212,6,7865.0,2677.78199,0.0283
2020-12-29,PR,Cambé,3850,55,106533.0,3586.70033,0.0143
2020-12-29,PR,Campina Grande do Sul,2387,39,43288.0,5464.11812,0.0163
2020-12-29,PR,Campina da Lagoa,201,6,14202.0,1431.31809,0.0299
2020-12-29,PR,Campina do Simão,14,1,3887.0,362.78829,0.0714
2020-12-29,PR,Campo Bonito,63,0,3833.0,1674.1961199999996,0.0
2020-12-29,PR,Campo Largo,6550,126,132002.0,4892.98921,0.0192
2020-12-29,PR,Campo Magro,928,30,29318.0,3120.3766,0.0323
2020-12-29,PR,Campo Mourão,3122,51,94859.0,3269.5207800000007,0.0163
2020-12-29,PR,Campo do Tenente,214,7,7971.0,2660.03729,0.0327
2020-12-29,PR,Candói,242,2,15979.0,1507.50639,0.0083
2020-12-29,PR,Cantagalo,234,1,13317.0,1755.57056,0.0043
2020-12-29,PR,Capanema,747,5,19124.0,3901.1907200000014,0.0067
2020-12-29,PR,Capitão Leônidas Marques,421,4,15780.0,2658.83542,0.0095
2020-12-29,PR,Carambeí,832,10,23415.0,3492.1301200000007,0.012
2020-12-29,PR,Carlópolis,174,3,14320.0,1212.03678,0.0172
2020-12-29,PR,Cascavel,15243,226,328454.0,4586.66458,0.0148
2020-12-29,PR,Castro,2546,43,71484.0,3545.5165799999995,0.0169
2020-12-29,PR,Catanduvas,191,3,10189.0,1878.62693,0.0157
2020-12-29,PR,Centenário do Sul,217,5,10827.0,2015.97919,0.023
2020-12-29,PR,Cerro Azul,329,12,17779.0,1844.8943,0.0365
2020-12-29,PR,Chopinzinho,909,10,19254.0,4742.526220000002,0.011000000000000001
2020-12-29,PR,Cianorte,2685,35,82620.0,3203.44564,0.013000000000000001
2020-12-29,PR,Cidade Gaúcha,476,1,12652.0,3719.62179,0.0021
2020-12-29,PR,Clevelândia,581,19,16559.0,3531.91489,0.0327
2020-12-29,PR,Colombo,6682,248,243726.0,2710.3107,0.0371
2020-12-29,PR,Colorado,520,9,24012.0,2153.655,0.0173
2020-12-29,PR,Congonhinhas,59,4,8818.0,666.13978,0.0678
2020-12-29,PR,Conselheiro Mairinck,97,1,3860.0,2502.57998,0.0103
2020-12-29,PR,Contenda,683,4,18584.0,3625.84276,0.0059
2020-12-29,PR,Corbélia,557,10,17071.0,3254.0749,0.018000000000000002
2020-12-29,PR,Cornélio Procópio,1320,30,47845.0,2759.08198,0.0227
2020-12-29,PR,Coronel Domingos Soares,329,0,7497.0,4376.16387,0.0
2020-12-29,PR,Coronel Vivida,767,3,20734.0,3726.91934,0.0039
2020-12-29,PR,Corumbataí do Sul,87,1,3219.0,2782.21938,0.0115
2020-12-29,PR,Cruz Machado,143,1,18708.0,763.03292,0.006999999999999999
2020-12-29,PR,Cruzeiro do Iguaçu,191,5,4252.0,4504.71698,0.0262
2020-12-29,PR,Cruzeiro do Oeste,861,11,20932.0,4110.3738,0.0128
2020-12-29,PR,Cruzeiro do Sul,57,0,4469.0,1281.18678,0.0
2020-12-29,PR,Cruzmaltina,63,3,2950.0,2156.79562,0.0476
2020-12-29,PR,Curitiba,73564,1951,1933105.0,3775.17287,0.0265
2020-12-29,PR,Curiúva,300,8,15101.0,1974.20374,0.0267
2020-12-29,PR,Cândido de Abreu,137,0,15018.0,925.11311,0.0
2020-12-29,PR,Céu Azul,305,3,11765.0,2580.59057,0.0098
2020-12-29,PR,Diamante D'Oeste,190,2,5253.0,3608.05165,0.0105
2020-12-29,PR,Diamante do Norte,86,2,5087.0,1709.74155,0.0233
2020-12-29,PR,Diamante do Sul,97,2,3439.0,2832.94393,0.0206
2020-12-29,PR,Dois Vizinhos,2903,33,40641.0,7073.931479999998,0.0114
2020-12-29,PR,Douradina,155,1,8747.0,1747.6603899999998,0.0065
2020-12-29,PR,Doutor Camargo,280,7,5979.0,4679.9264600000015,0.025
2020-12-29,PR,Doutor Ulysses,107,2,5580.0,1927.23343,0.0187
2020-12-29,PR,Engenheiro Beltrão,399,2,14000.0,2853.87311,0.005
2020-12-29,PR,Entre Rios do Oeste,133,1,4539.0,2893.82071,0.0075
2020-12-29,PR,Enéas Marques,310,12,5961.0,5225.01264,0.0387
2020-12-29,PR,Esperança Nova,130,2,1698.0,7807.807809999998,0.0154
2020-12-29,PR,Espigão Alto do Iguaçu,114,2,4117.0,2816.20553,0.0175
2020-12-29,PR,Farol,37,1,3089.0,1216.70503,0.027000000000000003
2020-12-29,PR,Faxinal,488,8,17251.0,2818.20282,0.0164
2020-12-29,PR,Fazenda Rio Grande,4713,114,100209.0,4620.40704,0.0242
2020-12-29,PR,Fernandes Pinheiro,171,2,5646.0,3052.48126,0.0117
2020-12-29,PR,Figueira,94,2,7770.0,1221.41372,0.0213
2020-12-29,PR,Flor da Serra do Sul,154,2,4624.0,3345.64415,0.013000000000000001
2020-12-29,PR,Floraí,135,3,4929.0,2751.73257,0.0222
2020-12-29,PR,Floresta,330,4,6774.0,4816.81506,0.0121
2020-12-29,PR,Florestópolis,425,10,10548.0,4065.81843,0.0235
2020-12-29,PR,Flórida,111,0,2689.0,4112.63431,0.0
2020-12-29,PR,Formosa do Oeste,104,4,6578.0,1609.9071199999996,0.0385
2020-12-29,PR,Foz do Iguaçu,17663,256,258532.0,6839.54958,0.0145
2020-12-29,PR,Foz do Jordão,247,4,4650.0,5421.4223,0.0162
2020-12-29,PR,Francisco Alves,154,1,6046.0,2569.6646100000007,0.0065
2020-12-29,PR,Francisco Beltrão,4627,49,91093.0,5017.56745,0.0106
2020-12-29,PR,Fênix,120,1,4762.0,2527.37995,0.0083
2020-12-29,PR,General Carneiro,122,6,13710.0,891.4870300000001,0.0492
2020-12-29,PR,Godoy Moreira,8,0,2946.0,276.05245,0.0
2020-12-29,PR,Goioerê,270,12,28884.0,937.23966,0.0444
2020-12-29,PR,Goioxim,176,1,7111.0,2495.39203,0.0057
2020-12-29,PR,Grandes Rios,96,2,5618.0,1746.40713,0.0208
2020-12-29,PR,Guairaçá,111,1,6581.0,1679.52792,0.009000000000000001
2020-12-29,PR,Guamiranga,112,0,8739.0,1271.13835,0.0
2020-12-29,PR,Guapirama,75,2,3802.0,1982.0296,0.0267
2020-12-29,PR,Guaporema,69,4,2243.0,3078.9826,0.057999999999999996
2020-12-29,PR,Guaraci,124,4,5502.0,2242.31465,0.0323
2020-12-29,PR,Guaraniaçu,259,3,12472.0,2119.9967300000008,0.0116
2020-12-29,PR,Guarapuava,4735,54,181504.0,2592.47498,0.0114
2020-12-29,PR,Guaraqueçaba,168,4,7636.0,2212.27285,0.0238
2020-12-29,PR,Guaratuba,1399,34,37067.0,3727.9825200000014,0.0243
2020-12-29,PR,Guaíra,862,6,33119.0,2587.81147,0.006999999999999999
2020-12-29,PR,Honório Serpa,163,1,5211.0,3184.21567,0.0061
2020-12-29,PR,Ibaiti,612,21,31364.0,1934.01593,0.0343
2020-12-29,PR,Ibema,88,5,6352.0,1381.47567,0.0568
2020-12-29,PR,Ibiporã,1895,23,54558.0,3437.2676,0.0121
2020-12-29,PR,Icaraíma,177,1,7904.0,2273.31107,0.0056
2020-12-29,PR,Iguaraçu,82,2,4404.0,1846.84685,0.0244
2020-12-29,PR,Iguatu,68,0,2256.0,3018.19796,0.0
2020-12-29,PR,Imbaú,613,5,13111.0,4615.2687799999985,0.0082
2020-12-29,PR,Imbituva,951,21,32564.0,2887.0674,0.0221
2020-12-29,PR,Importados/Indefinidos,3102,62,,,0.02
2020-12-29,PR,Inajá,62,1,3109.0,1989.73042,0.0161
2020-12-29,PR,Indianópolis,251,0,4457.0,5621.50056,0.0
2020-12-29,PR,Inácio Martins,183,2,11125.0,1645.53547,0.0109
2020-12-29,PR,Ipiranga,201,5,15172.0,1317.94636,0.0249
2020-12-29,PR,Iporã,192,1,13926.0,1393.12146,0.0052
2020-12-29,PR,Iracema do Oeste,64,1,2288.0,2843.1808100000007,0.0156
2020-12-29,PR,Irati,2434,22,60727.0,3984.41592,0.009000000000000001
2020-12-29,PR,Iretama,174,4,10169.0,1723.11349,0.023
2020-12-29,PR,Itaguajé,89,6,4466.0,2001.79937,0.0674
2020-12-29,PR,Itaipulândia,495,8,11176.0,4347.82609,0.0162
2020-12-29,PR,Itambaracá,137,3,6582.0,2091.92243,0.0219
2020-12-29,PR,Itambé,348,11,6108.0,5696.51334,0.0316
2020-12-29,PR,Itapejara d'Oeste,505,7,11964.0,4175.62428,0.0139
2020-12-29,PR,Itaperuçu,1461,28,28634.0,5025.79979,0.0192
2020-12-29,PR,Itaúna do Sul,63,1,2865.0,2265.37217,0.0159
2020-12-29,PR,Ivaiporã,1027,23,31984.0,3215.90731,0.0224
2020-12-29,PR,Ivatuba,130,3,3259.0,3964.62336,0.0231
2020-12-29,PR,Ivaté,103,0,8185.0,1250.0,0.0
2020-12-29,PR,Ivaí,234,5,13879.0,1675.61762,0.0214
2020-12-29,PR,Jaboti,69,3,5274.0,1301.15029,0.0435
2020-12-29,PR,Jacarezinho,1391,14,39378.0,3537.45995,0.0101
2020-12-29,PR,Jaguapitã,601,11,13620.0,4373.45365,0.0183
2020-12-29,PR,Jaguariaíva,771,16,34857.0,2201.15911,0.0208
2020-12-29,PR,Jandaia do Sul,844,13,21176.0,3975.50636,0.0154
2020-12-29,PR,Janiópolis,138,6,5245.0,2708.53778,0.0435
2020-12-29,PR,Japira,97,1,4994.0,1967.54564,0.0103
2020-12-29,PR,Japurá,252,2,9425.0,2652.63158,0.0079
2020-12-29,PR,Jardim Alegre,170,6,11328.0,1518.3994300000004,0.0353
2020-12-29,PR,Jardim Olinda,10,0,1331.0,757.57576,0.0
2020-12-29,PR,Jataizinho,643,14,12588.0,5087.83035,0.0218
2020-12-29,PR,Jesuítas,238,7,8412.0,2857.14286,0.0294
2020-12-29,PR,Joaquim Távora,259,6,11908.0,2156.7158,0.0232
2020-12-29,PR,Jundiaí do Sul,62,2,3292.0,1896.60447,0.0323
2020-12-29,PR,Juranda,142,2,7340.0,1947.33955,0.0141
2020-12-29,PR,Jussara,204,2,7013.0,2897.31572,0.0098
2020-12-29,PR,Kaloré,264,1,4100.0,6523.35063,0.0038
2020-12-29,PR,Lapa,1678,21,48163.0,3466.22599,0.0125
2020-12-29,PR,Laranjal,18,1,5852.0,311.20332,0.0556
2020-12-29,PR,Laranjeiras do Sul,547,3,32073.0,1701.98202,0.0055
2020-12-29,PR,Leópolis,173,3,3954.0,4407.64331,0.0173
2020-12-29,PR,Lidianópolis,51,2,3310.0,1578.4586800000004,0.0392
2020-12-29,PR,Lindoeste,198,4,4676.0,4311.8466899999985,0.0202
2020-12-29,PR,Loanda,927,12,23086.0,3988.46915,0.0129
2020-12-29,PR,Lobato,108,1,4787.0,2241.1288600000007,0.0093
2020-12-29,PR,Londrina,22862,379,569733.0,3973.39484,0.0166
2020-12-29,PR,Luiziana,101,1,7262.0,1395.0276199999996,0.0099
2020-12-29,PR,Lunardelli,72,1,4794.0,1517.70658,0.0139
2020-12-29,PR,Lupionópolis,80,0,4920.0,1617.79575,0.0
2020-12-29,PR,Mallet,132,2,13630.0,966.11286,0.0152
2020-12-29,PR,Mamborê,286,4,13132.0,2197.63332,0.013999999999999999
2020-12-29,PR,Mandaguari,895,16,34400.0,2593.07547,0.0179
2020-12-29,PR,Mandaguaçu,1006,5,22819.0,4354.97835,0.005
2020-12-29,PR,Mandirituba,975,16,26869.0,3569.4673299999995,0.0164
2020-12-29,PR,Manfrinópolis,63,1,2571.0,2513.96648,0.0159
2020-12-29,PR,Mangueirinha,619,7,16714.0,3719.50487,0.0113
2020-12-29,PR,Manoel Ribas,283,9,13502.0,2094.74463,0.0318
2020-12-29,PR,Marechal Cândido Rondon,2029,32,52944.0,3792.87784,0.0158
2020-12-29,PR,Maria Helena,155,0,5677.0,2751.15371,0.0
2020-12-29,PR,Marialva,1358,20,35496.0,3792.8723,0.0147
2020-12-29,PR,Marilena,93,4,7076.0,1312.81762,0.043
2020-12-29,PR,Mariluz,312,12,10345.0,3018.57585,0.0385
2020-12-29,PR,Marilândia do Sul,245,5,8836.0,2779.668710000001,0.0204
2020-12-29,PR,Maringá,21571,315,423666.0,5014.68069,0.0146
2020-12-29,PR,Maripá,107,3,5603.0,1916.87567,0.027999999999999997
2020-12-29,PR,Mariópolis,109,2,6610.0,1643.54644,0.0183
2020-12-29,PR,Marmeleiro,658,12,14367.0,4573.57336,0.0182
2020-12-29,PR,Marquinho,32,1,4405.0,737.3271900000002,0.0312
2020-12-29,PR,Marumbi,123,2,4679.0,2629.89096,0.0163
2020-12-29,PR,Matelândia,1090,9,17943.0,6019.77136,0.0083
2020-12-29,PR,Matinhos,792,27,34720.0,2248.78617,0.0341
2020-12-29,PR,Mato Rico,16,0,3272.0,499.06425,0.0
2020-12-29,PR,Mauá da Serra,382,5,10601.0,3537.03704,0.0131
2020-12-29,PR,Medianeira,2810,27,46198.0,6033.4092,0.0096
2020-12-29,PR,Mercedes,94,1,5536.0,1685.49399,0.0106
2020-12-29,PR,Mirador,27,1,2213.0,1229.5082,0.037000000000000005
2020-12-29,PR,Miraselva,51,1,1806.0,2839.64365,0.0196
2020-12-29,PR,Missal,374,4,10702.0,3494.02093,0.0107
2020-12-29,PR,Moreira Sales,236,3,12121.0,1959.80734,0.0127
2020-12-29,PR,Morretes,1028,21,16406.0,6250.760060000001,0.0204
2020-12-29,PR,Munhoz de Melo,93,1,3984.0,2319.78049,0.0108
2020-12-29,PR,Nossa Senhora das Graças,96,3,4008.0,2395.20958,0.0312
2020-12-29,PR,Nova Aliança do Ivaí,21,0,1543.0,1353.96518,0.0
2020-12-29,PR,Nova América da Colina,57,1,3445.0,1659.87187,0.0175
2020-12-29,PR,Nova Aurora,443,6,10472.0,4301.38848,0.0135
2020-12-29,PR,Nova Cantu,42,2,5302.0,829.87552,0.0476
2020-12-29,PR,Nova Esperança,687,14,27904.0,2454.97427,0.0204
2020-12-29,PR,Nova Esperança do Sudoeste,172,1,5046.0,3419.4831,0.0058
2020-12-29,PR,Nova Fátima,76,1,8153.0,934.11996,0.0132
2020-12-29,PR,Nova Laranjeiras,98,1,11554.0,851.6555099999998,0.0102
2020-12-29,PR,Nova Londrina,350,1,13213.0,2651.51515,0.0029
2020-12-29,PR,Nova Olímpia,97,0,5806.0,1664.95022,0.0
2020-12-29,PR,Nova Prata do Iguaçu,282,4,10548.0,2674.5068300000007,0.0142
2020-12-29,PR,Nova Santa Bárbara,93,0,4249.0,2174.42132,0.0
2020-12-29,PR,Nova Santa Rosa,193,0,8219.0,2334.86571,0.0
2020-12-29,PR,Nova Tebas,65,3,5649.0,1193.09838,0.0462
2020-12-29,PR,Novo Itacolomi,140,2,2844.0,4929.57746,0.0143
2020-12-29,PR,Ortigueira,709,13,22141.0,3228.59745,0.0183
2020-12-29,PR,Ourizona,53,1,3428.0,1547.44526,0.0189
2020-12-29,PR,Ouro Verde do Oeste,193,7,5996.0,3208.1117,0.0363
2020-12-29,PR,Paiçandu,1398,24,41281.0,3346.65933,0.0172
2020-12-29,PR,Palmas,1302,14,50986.0,2515.69897,0.0108
2020-12-29,PR,Palmeira,488,6,33877.0,1435.54745,0.0123
2020-12-29,PR,Palmital,175,3,13172.0,1350.30864,0.0171
2020-12-29,PR,Palotina,1805,22,31846.0,5619.37673,0.0122
2020-12-29,PR,Paranacity,95,0,11472.0,820.3799700000002,0.0
2020-12-29,PR,Paranaguá,7527,129,154936.0,4819.62427,0.0171
2020-12-29,PR,Paranapoema,58,0,3203.0,1789.5711199999996,0.0
2020-12-29,PR,Paranavaí,1900,31,88374.0,2136.70408,0.0163
2020-12-29,PR,Paraíso do Norte,307,7,13830.0,2189.2605,0.0228
2020-12-29,PR,Pato Bragado,145,1,5610.0,2551.02041,0.0069
2020-12-29,PR,Pato Branco,2275,34,82881.0,2713.40482,0.0149
2020-12-29,PR,Paula Freitas,63,3,5873.0,1066.35071,0.0476
2020-12-29,PR,Paulo Frontin,31,0,7354.0,419.65615,0.0
2020-12-29,PR,Peabiru,368,10,13996.0,2627.2578,0.0272
2020-12-29,PR,Perobal,163,2,6127.0,2646.1039,0.0123
2020-12-29,PR,Pinhais,6569,138,132157.0,4920.96786,0.021
2020-12-29,PR,Pinhal de São Bento,16,0,2731.0,584.5816599999998,0.0
2020-12-29,PR,Pinhalão,33,2,6326.0,521.82163,0.0606
2020-12-29,PR,Pinhão,500,14,32391.0,1535.6737,0.027999999999999997
2020-12-29,PR,Piraquara,5161,127,113036.0,4488.99713,0.0246
2020-12-29,PR,Piraí do Sul,590,10,25463.0,2303.15806,0.0169
2020-12-29,PR,Pitanga,657,6,30310.0,2190.43809,0.0091
2020-12-29,PR,Pitangueiras,94,1,3224.0,2881.66769,0.0106
2020-12-29,PR,Piên,273,4,12746.0,2119.23614,0.0147
2020-12-29,PR,Planaltina do Paraná,106,1,4263.0,2481.27341,0.0094
2020-12-29,PR,Planalto,368,1,13479.0,2739.93001,0.0027
2020-12-29,PR,Ponta Grossa,11076,193,351736.0,3117.0497800000007,0.0174
2020-12-29,PR,Pontal do Paraná,1047,22,27284.0,3750.67168,0.021
2020-12-29,PR,Porecatu,376,9,12914.0,2949.48227,0.0239
2020-12-29,PR,Porto Amazonas,91,2,4848.0,1867.04965,0.022000000000000002
2020-12-29,PR,Porto Barreiro,50,1,3237.0,1570.35176,0.02
2020-12-29,PR,Porto Rico,116,2,2559.0,4538.34116,0.0172
2020-12-29,PR,Porto Vitória,26,1,4065.0,640.23639,0.0385
2020-12-29,PR,Prado Ferreira,93,3,3753.0,2460.31746,0.0323
2020-12-29,PR,Pranchita,125,3,5157.0,2453.38567,0.024
2020-12-29,PR,Presidente Castelo Branco,182,2,5306.0,3401.2334100000007,0.011000000000000001
2020-12-29,PR,Primeiro de Maio,99,4,11123.0,889.4878699999998,0.0404
2020-12-29,PR,Prudentópolis,522,6,52241.0,994.03957,0.0115
2020-12-29,PR,Pérola,527,8,11234.0,4655.06581,0.0152
2020-12-29,PR,Pérola d'Oeste,111,4,6347.0,1765.26718,0.036000000000000004
2020-12-29,PR,Quarto Centenário,78,1,4512.0,1746.9204899999993,0.0128
2020-12-29,PR,Quatiguá,148,4,7449.0,1979.4035,0.027000000000000003
2020-12-29,PR,Quatro Barras,1238,22,23559.0,5177.53335,0.0178
2020-12-29,PR,Quatro Pontes,164,2,4015.0,4070.48896,0.0122
2020-12-29,PR,Quedas do Iguaçu,1021,21,34103.0,2967.24694,0.0206
2020-12-29,PR,Querência do Norte,99,0,12206.0,809.35252,0.0
2020-12-29,PR,Quinta do Sol,206,6,4573.0,4569.65395,0.0291
2020-12-29,PR,Quitandinha,602,9,19049.0,3131.99105,0.015
2020-12-29,PR,Ramilândia,155,2,4451.0,3462.91332,0.0129
2020-12-29,PR,Rancho Alegre,122,3,3808.0,3224.1014800000007,0.0246
2020-12-29,PR,Rancho Alegre D'Oeste,11,0,2655.0,418.56925,0.0
2020-12-29,PR,Realeza,541,6,16922.0,3191.740410000001,0.0111
2020-12-29,PR,Rebouças,149,4,14899.0,996.92225,0.0268
2020-12-29,PR,Renascença,213,3,6802.0,3138.35273,0.0141
2020-12-29,PR,Reserva,396,9,26715.0,1476.23486,0.0227
2020-12-29,PR,Reserva do Iguaçu,119,1,8010.0,1474.78002,0.0084
2020-12-29,PR,Ribeirão Claro,278,3,10668.0,2611.55472,0.0108
2020-12-29,PR,Ribeirão do Pinhal,346,11,13029.0,2672.22737,0.0318
